model,assignment,cell_group,question_id,round,emotion,personality,passed,total,role,sentiment_negative
qwen2_5_1_5b,shared54,worst,abc379_d,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc379_g,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc380_b,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc380_d,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc380_d,1,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc381_a,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc382_b,0,anger,LLL,12,282,reviewer,1
qwen2_5_1_5b,shared54,worst,abc382_b,1,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc383_e,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc383_e,1,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc385_d,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc385_d,1,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc386_b,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc386_c,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc387_c,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc388_f,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc389_a,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc389_d,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc391_a,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc391_f,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc392_b,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc392_b,1,anger,LLL,12,282,reviewer,1
qwen2_5_1_5b,shared54,worst,abc392_f,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc392_f,1,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc392_g,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc393_e,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc393_e,1,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc393_f,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc393_f,1,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc394_a,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc394_a,1,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc394_b,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc394_e,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc396_a,0,anger,LLL,12,282,reviewer,1
qwen2_5_1_5b,shared54,worst,abc396_e,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc399_c,0,anger,LLL,12,282,reviewer,1
qwen2_5_1_5b,shared54,worst,abc399_c,1,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,abc400_e,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc181_b,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc181_c,0,anger,LLL,12,282,reviewer,1
qwen2_5_1_5b,shared54,worst,arc182_c,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc182_c,1,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc183_d,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc183_d,1,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc185_e,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc186_b,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc186_c,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc188_d,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc188_d,1,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc189_c,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc189_d,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc189_d,1,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc190_a,0,anger,LLL,12,282,reviewer,1
qwen2_5_1_5b,shared54,worst,arc190_c,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc191_a,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc191_a,1,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc192_a,0,anger,LLL,12,282,reviewer,1
qwen2_5_1_5b,shared54,worst,arc192_a,1,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc193_a,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc193_b,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc194_a,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc194_b,0,anger,LLL,12,282,reviewer,0
qwen2_5_1_5b,shared54,worst,arc195_c,0,anger,LLL,12,282,reviewer,1
qwen2_5_1_5b,shared54,worst,arc195_d,0,anger,LLL,12,282,reviewer,1
qwen2_5_1_5b,shared54,best,1873_A,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,1873_D,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,1883_B,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,1883_C,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,1899_B,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2777,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2777,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2777,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2784,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2784,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2784,2,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,2808,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2808,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2808,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2811,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,2811,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2811,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2812,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2812,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2812,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2816,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2816,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2817,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,2817,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2825,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2825,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2825,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2833,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2833,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2833,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2847,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2849,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2868,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,2868,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2868,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2870,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2870,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2870,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2882,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2882,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2886,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2902,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2915,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,2915,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2919,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2919,1,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,2919,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2921,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,2921,1,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,2921,2,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,2952,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2952,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2954,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2955,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2955,1,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,2955,2,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,2977,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2998,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,2998,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3024,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3024,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3024,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3025,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3025,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3032,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3032,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3032,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3044,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3044,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3044,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3055,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3055,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3055,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3166,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3188,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3192,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3193,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3195,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3195,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3195,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3203,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3213,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3213,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3213,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3220,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3223,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3223,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3223,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3225,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3225,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3225,2,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3229,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3229,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3229,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3243,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3246,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3249,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3251,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3261,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3261,1,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3263,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3263,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3265,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3265,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3269,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3269,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3298,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3298,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3298,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3312,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3312,1,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3312,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3324,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3324,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3329,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3345,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3345,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3345,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3362,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3362,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3388,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3388,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3394,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3402,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3402,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3402,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3408,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3408,1,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3408,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3412,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3412,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3412,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3421,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3426,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3464,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3464,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3464,2,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3471,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3476,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3478,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3478,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3478,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3490,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3490,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3490,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3495,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3496,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3496,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3496,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3510,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3510,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3510,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3515,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3515,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3515,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3517,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3517,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3517,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3518,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3518,1,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3527,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3534,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3534,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3534,2,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3535,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3535,1,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3535,2,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3551,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3551,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3555,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3559,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3559,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3559,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3560,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3567,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3571,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3571,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3603,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3605,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3605,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3607,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3607,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3607,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3621,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3621,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3621,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3629,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3629,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3629,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3637,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3637,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3647,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3647,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3647,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3648,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3649,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3649,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3649,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3657,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3657,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3657,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3674,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3674,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3674,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3676,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3680,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3683,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3686,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3686,1,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3686,2,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3696,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3700,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3700,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3700,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3702,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3702,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3702,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3704,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3709,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3709,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3714,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3714,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3714,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3722,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3722,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3722,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3731,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3736,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3743,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,3743,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3743,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3744,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3744,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3751,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3751,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3751,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3771,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3785,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3785,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3786,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3793,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3793,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,3793,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc301_b,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc301_b,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc301_b,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc301_e,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc301_e,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc302_e,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc302_e,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc303_a,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc303_a,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc303_b,0,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,abc303_b,1,fear,LLL,32,282,reviewer,1
qwen2_5_1_5b,shared54,best,abc303_b,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc303_d,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc303_d,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc303_d,2,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc303_e,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc303_e,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc304_a,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc304_a,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc307_a,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc307_a,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc307_b,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc309_c,0,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc309_c,1,fear,LLL,32,282,reviewer,0
qwen2_5_1_5b,shared54,best,abc309_d,0,fear,LLL,32,282,reviewer,0
