model,assignment,cell_group,question_id,round,emotion,personality,bleu,role,sentiment_negative
qwen2_5_1_5b,shared54,worst,7186,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,4532,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,4532,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,4532,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,4532,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16696,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16696,1,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,16171,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2978,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2978,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2978,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2978,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,1543,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3592,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3592,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3592,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3592,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5008,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5008,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5008,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5008,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5242,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5242,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5242,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5242,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,13833,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,13833,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,13833,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,13833,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2081,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2081,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2081,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2081,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,12608,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,12608,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,12608,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,12504,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,12504,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,12504,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,12504,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,15337,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,15337,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17338,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17338,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17338,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17338,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,8238,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,8238,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,18128,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,376,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,376,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,376,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,376,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3753,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3753,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3753,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3753,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17595,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17595,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17595,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17595,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,8743,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,11146,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,11146,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,11146,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,11146,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3655,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3655,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3655,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3655,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,9617,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,9617,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,9617,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,9617,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,14246,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,14246,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,14246,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,14246,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5182,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5182,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5182,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5182,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,14867,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,14867,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,14867,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,106,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,106,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,106,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,106,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,8630,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,8630,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,8630,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,8630,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16403,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5854,0,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,5854,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5854,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5854,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16635,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16635,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16635,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16635,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3486,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,9779,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,9779,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,9779,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,9779,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,6517,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,6517,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,6517,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,6517,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,12252,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,12252,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,12252,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,12252,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5293,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17674,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17674,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17378,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,18,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,18,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,10621,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,10621,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,10621,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,10621,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16010,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16010,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16010,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16010,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,638,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,638,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,638,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,638,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3665,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3665,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3665,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3665,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,11894,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,11894,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,10076,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,10076,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,10076,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,10076,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7846,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7846,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7846,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7846,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,1898,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,1898,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,1898,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,1898,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7892,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7892,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2580,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2580,1,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,2580,2,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,2580,3,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,2806,0,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,2806,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2806,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2806,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,15924,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,15924,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2267,0,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,2267,1,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,17455,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17455,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17455,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17455,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,4120,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,4120,1,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,4120,2,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,4120,3,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,4207,0,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,4207,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,4207,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,4207,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,15574,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,15574,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,15574,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,15574,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,18015,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,18015,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,18015,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,18015,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5410,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5410,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5410,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,5410,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,8685,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,8685,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,8685,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,8685,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17290,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17290,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17290,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17290,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,13865,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,13865,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,13865,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,13865,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,6940,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,6940,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,6940,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,6940,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,17671,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,6591,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,6591,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,6591,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,6591,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,10214,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,10214,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,10214,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,10214,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,13074,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,13074,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,13074,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,13074,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,12236,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,12236,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,12236,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,12236,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,14355,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,14355,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,14355,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,14355,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16959,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,14794,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,14794,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,14794,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,14794,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3965,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3965,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3965,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,3965,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,8123,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,8123,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,8123,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,8123,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7362,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7362,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7362,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7362,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2098,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2098,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2098,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2098,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,11078,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,11078,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,11078,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,689,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7540,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7540,1,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,7216,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7216,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,235,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,235,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,235,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,235,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2326,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2326,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,1929,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,1929,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,1929,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,1929,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7501,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7501,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7501,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7501,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2208,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2208,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2208,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2208,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,1029,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,1029,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,1029,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,1029,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,10827,0,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,10827,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,10827,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,10827,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2321,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2321,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2321,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,2321,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16847,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16847,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16847,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,16847,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7798,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7798,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7798,2,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7798,3,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,9125,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,9125,1,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,9125,2,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,9125,3,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,15906,0,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,15906,1,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,15906,2,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,15906,3,fear,LHL,6.209966843501325,writer1,1
qwen2_5_1_5b,shared54,worst,7020,0,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7020,1,fear,LHL,6.209966843501325,writer1,0
qwen2_5_1_5b,shared54,worst,7020,2,fear,LHL,6.209966843501325,writer1,0
